"x"
117.728822569012
NA
146.59893656718
NA
114.844475727188
108.689967771168
87.2156604178853
95.950542158588
86.5686348312151
100.820367089747
88.1615606772276
86.6656415506684
111.013580725865
102.903352820413
NA
121.691399056603
97.6268713149304
134.497954688044
124.568261217532
122.660473711696
106.924644157738
110.372890201371
134.375147104395
105.014222962641
248.309166225237
240.198938319785
269.525882089368
258.986984555975
234.922456814302
271.793540187416
187.453551957461
185.545764451626
NA
173.258180941301
197.260437844325
167.89951370257
108.193403683975
104.651174179519
113.721027510679
110.566285252283
96.2393684682916
163.537729839333
79.0869951418814
94.9773978391419
61.9546865952022
73.7594466601339
89.7284732316231
71.9496265514457
245.488989183347
241.946759678891
251.016613010051
247.861870751655
233.534953967664
NA
141.972285881811
157.862688579071
NA
136.644737400063
NA
134.834917291375
117.728822569012
121.531007666552
146.59893656718
108.689967771168
87.2156604178853
95.950542158588
100.820367089747
88.1615606772276
86.6656415506684
111.013580725865
121.691399056603
97.6268713149304
134.497954688044
124.568261217532
122.660473711696
110.372890201371
134.375147104395
105.014222962641
104.651174179519
113.721027510679
110.566285252283
96.2393684682916
79.0869951418814
94.9773978391419
61.9546865952022
73.7594466601339
89.7284732316231
240.198938319785
269.525882089368
258.986984555975
271.793540187416
187.453551957461
185.545764451626
169.809934897667
173.258180941301
167.89951370257
245.488989183347
241.946759678891
247.861870751655
233.534953967664
300.833315338705
157.862688579071
124.839977335132
136.644737400063
152.613763971552
117.728822569012
121.531007666552
146.59893656718
116.115948884361
114.844475727188
108.689967771168
87.2156604178853
95.950542158588
86.5686348312151
100.820367089747
88.1615606772276
86.6656415506684
111.013580725865
102.903352820413
132.230296589996
121.691399056603
97.6268713149304
134.497954688044
124.568261217532
122.660473711696
106.924644157738
110.372890201371
134.375147104395
105.014222962641
248.309166225237
240.198938319785
269.525882089368
258.986984555975
234.922456814302
271.793540187416
187.453551957461
185.545764451626
169.809934897667
173.258180941301
197.260437844325
167.89951370257
108.193403683975
104.651174179519
113.721027510679
110.566285252283
96.2393684682916
163.537729839333
79.0869951418814
94.9773978391419
61.9546865952022
73.7594466601339
89.7284732316231
71.9496265514457
245.488989183347
251.016613010051
247.861870751655
233.534953967664
300.833315338705
141.972285881811
157.862688579071
124.839977335132
136.644737400063
152.613763971552
134.834917291375
